Shirley MacLaine,Beaty,,impish dancer,[4.10],1934,1956,1984+,
Barton MacLane,MacLane,,"crooked cop, sheriff or ganster",,1900,1924,1969,1969
Douglass MacLean,MacLean,,silent comedian,,1890,1919,1967,1925
Micheal MacLiammoir,MacLiammoir,,character,,1899,1952,1978,1971
Jena Malone,Jena,,lonely girl,,1984,1997,1984+,
Aline MacMahon,MacMahon,,"sad-faced, gentle-mannered",,1899,1931,1984+,1963
Horace MacMahon,MacMahon,,character,,1907,1937,1971,1968
Fred MacMurray,MacMurray,,"likeable, durable",[4.5][4.10],1907,1934,1991,1978
Robert MacNaughton,,,unknown,,,,1992+,
Patrick MacNee,MacNee,,smooth,,1922,1943,1984+,1984
Kristy MacNichol, MacNichol,,juvenile,,1976,,1984+,
Peter MacNicol,,,unknown,,,,1992+,
Norman Macowan,Macowan,,character,,1877,1948,1961,1960
Douglas MacPhail,MacPhail,,singer,,1910,1936,1944,1942
Elle MacPherson,MacPherson,,model,,1966,1991,1984+,
Jeanie MacPherson,MacPherson,,unknown,,1878,1908,1946,1937
Duncan Macrae,Macrae,,craggy-faced,,1905,1947,1967,1967
Gordon Macrae,Macrae,,singer,,1921,1948,1986,1956
Michael Macrae,,,unknown,,,,1992+,
George Macready,MaCready,,"villain, neurotic or weakling",[18.186],1909,1942,1973,1971
Bill Macy,Macy,,character,,1922,1975,1984+,1983
William H. Macy,Macy,,character,,,1991,1984+,1997
Donald Madden,,,unknown,,,1972,1983,
Peter Madden,Madden,,gaunt,,1905,1948,1976,1966
Victor Maddern,Maddern,,stocky,,1926,1949,1984+,1967
Amy Madigan,,,unknown,,,,1992+,
Guy Madison,Moseley,,lead,[4.942],1922,1944,1984+,1978
Noel Madison,Moscovitch,,"sinister, ganster",,1898,1930,1975,1949
Madonna,Ciccone,,sexy singer,,1959,1990,1984+,
Patrick Magee,Magee,,sinister,,1924,1960,1982,1980
Anna Magnani,Magnani,,volatile,,1907,1934,1973,1969
George Maharis,Maharis,,intense-looking,,1928,1960,1984+,1982
Jock Mahoney,O\'Mahoney,,athletic,,1919,1949,1984+,1978
John Mahoney,,,unknown,,,,1992+,
Marjorie Main,Tomlinson,,character,,1890,1933,1975,1956
Marne Maitland,Maitland,,sinister oriental,,1920,1950,1984+,1976
Lee Majors,Majors,,lead,,1940,1967,1984+,1981
Eliot Makeham,Makeham,,character,,1882,1932,1956,1956
Chris Makepeace,,,unknown,,,,1992+,
Mako,,,character,,,1966,,1981
Mala,Wyse,,unknown,,1906,1932,1952,1952
Patrick Malahide,,,unknown,,,,1992+,
John Malcolm,,,unknown,,,,1992+,
Karl Malden,Sekulovich,,police inspector,,1913,1940,1984+,1983
Laurent Malet,,,unknown,,,,1992+,
John Malkovich,Malkovich,,cool lead,,,1989,1992+,
Miles Malleson,Malleson,,long-lived lead,,1888,1931,1969,1965
Tania Mallett,,,unknown,,,,1992+,
Boots Mallory,Mallory,,lead,,1913,1932,1958,1937
Gina Malo,Flynn,,lead,,1909,1932,1963,1940
Dorothy Malone,Maloney,,sultry blonde,,1925,1943,1993+,1980
Eily Malyon,Malyon,,character,,1879,1934,1961,1946
Nick Mancuso,Mancuso,,heavy-set,,1956,1978,1984+,1983
Robert Mandan,,,unknown,,,,1992+,
Miles Mander,Mander,,character,,1888,1925,1946,1946
Silvana Mangano,Mangano,,earthy beauty,,1937,1947,1989,1987
Karin Mani,,,unknown,,,,1992+,
Hank Mann,Liebermann,,gargantuan,,1887,1936,1971,1940
Guido Mannari,,,unknown,,,,1992+,
David Manners,deRyther Duan Acklom,,lead,,1901,1930,1984+,1936
Lucie Mannheim,Mannheim,,character,,1895,1935,1976,1965
Ettori Manni,Manni,,unknown,,1927,1952,1979,1976
Irene Manning,Harvuot,,lead,,1917,1937,1984+,1948
Dinah Manoff,,,unknown,,,,1992+,
Jayne Mansfield,Palmer,,"blonde, ample",[34.254],1932,1955,1967,1967
Clelia Mantania,,,unknown,,,,1992+,
Paul Mantee,Marianetti,,general purose,,1936,1964,1984+,1980
Joe Mantell,,,unknown,,,,1992+,
Kiti Manver,,,unknown,,,,1992+,
Leslie Manville,,,unknown,,,,1992+,
Linda Manz,Manz,,lead,,1961,1978,1984+,1980
David Manzy,,,unknown,,,,1992+,
Adele Mara,Delgado,,lead,,1923,1942,1984+,1959
Jean Marais,Marais-Villain,,"romantic, detective",[4.777],1913,1943,1984+,1949
Marcel Marceau, Marceau,,mime,,,,1992+,
Sophie Marceau,Maupu,,sexy teenager,,1966,1980,1984+,1999
Fredric March,Bickel,,intelligent integrity,[4.254][9.192],1897,1929,1975,1973
Hal March,March,,comic,,1920,1950,1970,1964
Jane March,March,,sexy,,1973,1992,,
Corinne Marchand,Marchand,,lead,,1928,1962,1984+,1970
Henri Marchand,Marchand,,comedy,,1898,1931,1959,1956
Nancy Marchand,,,unknown,,,,1992+,
Andrea Marcovicci,,,singer,,,,1992+,
Theodore Marcuse,Marcuse,,shaven-pated,,1920,1965,1967,1967
Janie Mareze,Mar\`eze,,unknown,,,1931,1984+,
Arthur Margetson,Margetson,,supporting,,1897,1931,1951,1944
Margo,Boldao y Castillo,,dancer,,1918,1933,1984+,1963
Janet Margolin,Margolin,,suffering lead,[4.222],1943,1962,1993,1989
Stuart Margolin,Margolin,,character,,1940,1972,1984+,1981
Michael Margotta,,,unknown,,,,1992+,
Cheech Marin,Marin,,crazy comic,,,1978,1992+,1983
Jacques Marin,Marin,,character,,1919,1974,1984+,1977
Rikki Marin,,,unknown,,,,1992+,
Howard MarionCrawford,Marion-Crawford,,"jovial, beefy, sproting",,1914,1932,1969,1966
Jane March,bn,,unknown,,1973,1994,1984+,
Jane Marken,Marken,,character,,1895,1915,1984+,1958
Enid Markey,Markey,,jungle girl,,1890,1915,1981,1918
Kika Markham,,,unknown,,,1972,1992+,1981
Monte Markham,Markham,,lead,,1935,1971,1984+,1973
Ted Markland,,,unknown,[4.237],,,1992+,
John Marley,Marley,,character,,1916,1952,1984+,1980
Hugh Marlowe,Hipple,,unknown,,1911,1937,1982,1968
Scott Marlowe,Marlowe,,juvenile,,,1957,,1961
Percy Marmont,Marmont,,romantic,,1883,1925,1977,1956
Evaristo Marquez,,,unknown,,,,1992+,
Sally Marr,,,unknown,,,,1992+,
Kenneth Mars,Mars,,character comedian,[4.87],1936,1967,1984+,1979
Carol Marsh,Simpson,,lead,,1926,1947,1984+,1959
Garry Marsh,Geraghty,,"robust, balding",[4.753],1902,1930,1981,1955
Mae Marsh,Marsh,,"lead, silent",,1895,1912,1968,1960
Marion Marsh,Krauth,,lead,,1913,1931,1984+,1942
Alan Marshal,Marshal,,light romantic,,1909,1936,1961,1959
Arthur Marshal,Marshal,,unknown,,,1959,1989,
Brenda Marshall,Marshall,,lead,,1915,1939,1984+,1950
Bryan Marshall,,,unknown,,,,1992+,
Connie Marshall,Marshall,,child,,1938,1944,1984+,1950
Don Marshall,,,unknown,,,,1992+,
E.G. Marshall,Marshall,,dignified professional,,1910,1945,1998,1983
Herbert Marshall,Marshall,,one-legged playboy,,1890,1927,1966,1965
James Marshall,Marshall,,rebel,,1967,1992,1984+,
Ken Marshall,,,unknown,,,,1992+,
Penny Marshall,,,unknown,,,,1992+,
Sarah Marshall,,,young,[34.261],,1963,1992+,
Tully Marshall,Phillips,,silent,[77.17],1864,1915,1943,1942
Zena Marshall,Marshall,,lead,,1926,1945,1984+,1962
AnneMarie Martin,Martin,,ty,,1957,1984,1984+,
ChrisPin Martin,Martin,,rotund,,1894,1934,1953,1953
Dean Martin,Crocetti,,spoofing singer,,1917,1949,1984+,1978
Dewey Martin,Martin,,lead,,1923,1949,1984+,1972
Dick Martin,Martin,,comic,,1923,1968,1984+,1972
Edie Martin,Martin,,"frail, tiny old lady",,1880,1949,1964,1955
Jean Martin,,,unknown,[4.162],,1966,1992+,
Marion Martin,Martin,,blond showgirl,,1916,1940,1984+,1954
Mary Martin,Martin,,musical comedy,,1913,1939,1990,1979
Millicent Martin,Martin,,songstress,,1934,1960,1984+,1969
Pamela Sue Martin,Martin,,teenage detective,,,1971,,1979
Ross Martin,Rosenblatt,,character,,1920,1955,1981,1970
Steve Martin,Martin,,comic,[4.538],1945,1978,1984+,1991
Strother Martin,Martin,,grizzled westerns,[4.63],1920,1950,1980,1979
Tony Martin,Norris,,"cabaret singer, lead",,1912,1936,1984+,1957
Elsa Martinelli,Martinelli,,lead,,1933,1955,1984+,1968
Frederick Martini,,,unknown,,,,1992+,
Nino Martini,Martini,,unknown,,1904,1935,1976,1948
Al Martino,,,unknown,,,,1992+,
Leslie Martinson, Martinson,,unknown,,,,,
Lee Marvin,Marvin,,ruthless-looking hulk,,1924,1951,1987,1983
Chico Marx,Schoenberg,,zany pianist,,1886,1929,1961,1957
Groucho Marx,Schoenberg,,"zany, cynical",[4.699],1890,1929,1977,1974
Harpo Marx,Schoenberg,,"childish, mute",,1888,1925,1964,1961
Gummo Marx,Schoenberg,,zany,,1893,1929,1977,1961
Zeppo Marx,Schoenberg,,romantic,,1901,1929,1979,1933
Marx Brothers, Brooks,,slapstick comics,,n.a.,1929,n.a.,1968
Ron Masak,,,unknown,,,,1992+,
Giulietta Masina,Masina,,gamin-like,,1921,1947,1984+,1969
Johnny Mask,,,unknown,,,,1992+,
Virginia Maskell,Maskell,,soulful eyes,,1936,1957,1968,1968
Henry Mason,,,unknown,[4.192],,,1992+,
Hilary Mason,,,unknown,[4.193],,1973,1992+,
Jack Mason,,,unknown,,,,1992+,
James Mason,Mason,,saturnine,[4.546],1909,1935,1984,1984
Marsha Mason,Mason,,lead,,1942,1966,1984+,1983
Shirley Mason,Flugrath,,"lead, silent",,1900,1915,1979,1929
Lea Massari,Massari,,lead,,1933,1958,1984+,1979
Osa Massen,Massen,,unknown,,1915,1939,1984+,1950
Anna Massey,Massey,,character,,1937,1958,1984+,1979
Daniel Massey,Massey,,unknown,,1933,1957,1984+,1980
Edith Massey,Massey,,weird,,,1972,1993,1974
Ilona Massey,Hajmassey,,lead,,1912,1935,1974,1959
Raymond Massey,Massey,,saturnine,"[4.1037,1152]",1896,1931,1983,1973
Paul Massie,Massie,,unknown,,1932,1957,1984+,1962
Mary Stuart Masterson,,,unknown,,1967,1974,1984+,1992
Peter Masterson,,,unknown,,,,1984+,
Sean Masterson,,,unknown,,,,1984+,
Mary Elizabeth Mastrantonio,,,unknown,,,,1984+,
Chiara Mastroianni,Mastroianni,,,,1972,1992,1984+,1997
Marcello Mastroianni,Mastroianni,,charmer,,1923,1947,1992+,1992
Richard Masur,Masur,,plump,,,1975,1984+,1984
Clelia Matania,,,unknown,[4.193],,1973,1984+,
Julian Mateus,,,unknown,,,,1984+,
Aubrey Mather,Mather,,bald butler,,1885,1931,1958,1958
James Mathers,,,unknown,,,,1984+,
Murray Matheson,Matheson,,soft-spoken,,1912,1952,1984+,1967
Tim Matheson,Matthieson,,lead,,1926,1965,1984+,1983
Kerwin Mathews,Mathews,,lead,,1926,1955,1984+,1978
Walter Matthau,Mathasschanskayasky,,wry,[4.814],1920,1955,2000,1999
A.E. Matthews,Matthews,,"romantic, later crotchety",,1869,1914,1960,1960
Jessie Matthews,Matthews,,vivacious,,1907,1923,1981,1979
Lester Matthews,Matthews,,unknown,,1900,1931,1975,1951
Peter Matthey,,,unknown,,,,1984+,
Robin Mattson,,,sexy,,,,1984+,
Victor Mature,Mature,,stylish hunk,,1915,1939,1984+,1979
Billy Mauch,Mauch,,unknown,,1925,1937,1984+,
Bobby Mauch,Mauch,,unknown,,1925,1937,1984+,
Cyril Maude,Fn,,unknown,,,1930,1984+,
Carmen Maura,,,sexy,,,1986,1984+,1988
Nicole Maurey,Maurey,,lead,,1925,1951,1984+,1962
Edwin Maxwell,Maxwell,,"stocky, balding",,1886,1927,1948,1947
Elsa Maxwell,Maxwell,,dumpy columnist,,1883,1939,1963,1943
Lois Maxwell,Hooker,,secretary,,1927,1947,1984+,1980
Marilyn Maxwell,Maxwell,,blonde singer,,1921,1942,1972,1964
Elaine May,May,,cabaret star,,1932,1967,1984+,1972
Mathilda May,May,,dancer,,1965,1990,1984+,
Russ Mayberry, Maxwell,,unknown,,,,1984+,
Eddie Mayehoff,Mayehoff,,"comic, band leader",,1911,1951,1984+,1965
Peter Mayhew,,,speaking animal,,,1980,1984+,
Bill Maynard,Maynard,,massive comic,,1928,1969,1984+,1976
Ken Maynard,Maynard,,cowboy,,1895,1924,1973,1945
Ferdy Mayne,Mayer-Boerckel,,smooth villain,,1916,1944,1984+,1983
Virginia Mayo,Jones,,peaches and cream,,1920,1943,1995+,1978
Mike Mazurki,Mazurwski,,massive,,1909,1941,1984+,1971
Melanie Mayron,,,teenager,[4.229],,,1984+,
Paul Mazursky,Mazursky,,cameos,,1938,1969,1984+,1986
Marianne McAndrew,McAndrew,,lead,,1938,1969,1984+,1971
Ray McAnnely,McAnnely,,unknown,,,,1989,
Andrea McArdle,,,unknown,,,,1984+,
May McAvoy,McAvoy,,lead,,1901,1917,1984+,1929
Diane McBain,McBain,,lead,,1941,1960,1984+,1964
Donald McBride,McBride,,character comedian,,1894,1938,1957,1955
Marcia McBroom,,,unknown,,,,1984+,
Frances Lee McCain,,,unknown,,,,1984+,
Irish McCalla,,,unknown,,,,1984+,
Lon McCallister,McCallister Jnr,,callow,,1923,1937,1984+,1954
David McCallum,McCallum,,slightly built juvenile lead,,1933,1956,1984+,1983
John McCallum,McCallum,,lead,[4.526],1917,1944,1984+,1971
Neil McCallum,McCallum,,beefy,,1929,1962,1976,1964
Mercedes McCambridge,McCambridge,,"intense, unpredictable",,1918,1950,1984+,1979
Andrew McCarthy,,,unknown,,,,1984+,
Kevin McCarthy,McCarthy,,"lead, character",,1914,1952,1984+,1983
Rue McClanahan,,,unknown,,,,1984+,
Fergus McClelland,,,unknown,,,,1984+,
Sean McClory,McClory,,unknown,,1923,1949,1984+,1968
Doug McClure,McClure,,lead,,1935,1959,1984+,1976
Marc McClure,,,unknown,,,,1984+,
Keith McConnell,,,unknown,,,,1984+,
Richard McConnell,,,unknown,[4.123],,,1984+,
Kent McCord,,,unknown,,,,1984+,
Patty McCormack,McCormack,,juvenile,,1945,1956,1984+,1968
F.J. McCormick,Judge,,character,,1891,1937,1947,1946
Myron McCormick,McCormick,,wry-faced,[4.39],1908,1937,1962,1961
Pat McCormick,,,unknown,,,,1984+,
Alec McCowen,McCowen,,youthful,,1925,1957,1984+,1983
Tim McCoy,McCoy,,cowboy,,1891,1926,1978,1965
Van McCoy,,,unknown,,,,1984+,
Jeff McCracken,,,unknown,,,,1984+,
Jody McCrea,McCrea,,athletic,,,1963,,
Joel McCrea,McCrea,,athletic,,1905,1929,1990,1976
Hattie McDaniel,McDaniel,,"cheerful, immense presence, servant",,1895,1933,1952,1952
Hugh McDermott,McDermott,,hearty transatlantic type,,1908,1938,1972,1972
Ruth McDevitt,McDevitt,,character,,1895,1962,1976,1974
Marie McDonald,Frye,,luscious,,1923,1942,1965,1963
Kit McDonough,,,unknown,,,,1984+,
Betty McDowall,McDowall,,wife,,,1957,1984+,1976
Malcolm McDowell,McDowell,,fashionable,[4.212],1943,1967,1984+,1983
Roddy McDowall,McDowall,,child,[4.137],1928,1936,1984+,1982
John McEnery,McEnery,,lead,,1945,1968,1984+,1978
Peter McEnery,McEnery,,lead,,1940,1960,1984+,1978
Arnie McEnroe,,,unknown,,,,1984+,
Spanky McFarland,McFarland,,child,,1928,1933,1993,1943
Spanky McFarland,differentname,,alien?,,,1974,, 
Darren McGavin,McGavin,,character lead,,1922,1946,1984+,1980
Vonetta McGee,McGee,,unknown,,,1969,,1978
Everett McGill,,,unknown,,,,1984+,
Ted McGinley,,,unknown,,,,1984+,
John McGiver,McGiver,,"worried, owl-like",,1913,1957,1975,1975
Frank McGlynn,McGlynn,,president,,1867,1931,1951,1940
Patrick McGoohan,McGoohan,,lead,,1928,1955,1984+,1983
Elizabeth McGovern,McGovern,,lead,,1961,1980,1984+,1983
Alec McGowan,,,police chief,,,,1984+,
Ali McGraw,McGraw,,lead,,,1969,,1992
Charles McGraw,McGraw,,tough roles,,1914,1943,1980,1976
Angela Punch McGregor,,,unknown,,,,1984+,
Julie McGregor,,,unknown,,,,1984+,
Biff McGuire,McGuire,,character,,1926,1955,1984+,1976
Bill McGuire,,,unknown,,,,1984+,
Don McGuire,McGuire,,dull,,1919,1948,1984+,1982
Dorothy McGuire,McGuire,,"gentle, sympathetic",,1919,1943,1984+,1983
Marlena McGuire,,,unknown,,,,1984+,
Stephen McHattie,McHattie,,lean,,,1970,,1982
Frank McHugh,McHugh,,amiable,,1899,1928,1981,1967
John McIntire,McIntire,,"spare, laconic",,1907,1950,1984+,1981
Michael McKean,,,unknown,,,,1984+,
Lonette McKee,,,unknown,,,,1984+,
Ian McKellen,McKellen,,unknown,,1935,1969,1984+,1983
Siobhan McKenna,McKenna,,fiery,,1923,1948,1986,1965
T.P. McKenna,McKenna,,general purpose,,,1970,1984+,1979
Virginia McKenna,McKenna,,"demure, spirited",,1931,1952,1984+,1977
Kate McKenzie,,,unknown,,,,1984+,
Leo McKern,McKern,,character,,1920,1955,1984+,1981
Norman McKinnel,,,unknown,,,,1984+,
Bill McKinney,,,unknown,,,,1984+,
Victor McLaglen,McLaglen,,"burly, good-humored",[4.620],1883,1920,1959,1958
Hollis McLaren,,,unknown,,,,1984+,
Gibb McLaughlin,McLaughlin,,emaciated features,,1884,1921,1960,1957
John C. McLaughlin,,,unknown,,,,1984+,
Diana McLean,,,unknown,,,,1984+,
Catherine McLeod,McLeod,,lead,,1924,1946,1984+,1964
Allyn Ann McLerie,McLerie,,"lead, dancer",,1926,1948,1984+,1976
John McLiam,,,unknown,,,,1984+,
Marshall McLuhan,McLuhan,,author,,,1977,1984+,
Ed McMahon,,,unknown,,,,1984+,
John McMartin,,,unknown,,,,1984+,
Kenneth McMillan,McMillan,,burly,,,1974,,1982
Barbara McNair,McNair,,singer,,,1969,,1971
Stephen McNally,McNally,,lead,,1913,1943,1984+,1972
Maggie McNamara,McNamara,,capable,,1928,1953,1978,1963
Gus McNaughton,McNaughton,,comedy,,1884,1930,1969,1946
Howard McNear,McNear,,comedy,,1905,1954,1969,1966
Patrick McNee,McNee,,smooth,,1922,1943,1984+,1984
Claudia McNeil,,,unknown,,,,1984+,
Kathryn McNeil,,,unknown,,,,1984+,
Kristy McNichol,McNichol,,juvenile,,1963,1976,1984+,1982
Maggie McOmie,,,unknown,,,,1984+,
Butterfly McQueen,McQueen,,character,,1911,1939,1984+,1970
Steve McQueen,McQueen,,"tough, sexy",[34.171],1930,1956,1980,1980
Frank McRae,,,unknown,,,,1984+,
Ian McShane,McShane,,lead,,1942,1962,1984+,1983
Michael McShane,McShane,,rotund,,1955,1991,1984+,
Robert McWade,McWade,,elderly crotch,,1865,1924,1938,1938
Audrey Meadows,,,lively,[34.189],,1960,1984+,
Jayne Meadows,Meadows,,unsympathetic,,1920,1947,1984+,1947
Joyce Meadows,,,unknown,,,,1984+,
Anne Meara,Meara,,comedienne,,1929,1969,1984+,1982
DeAnn Mears,,,unknown,,,,1984+,
Sylvie Meda,,,unknown,,,,1984+,
Kay Medford,Medford,,character,,1914,1942,1980,1978
Patricia Medina,Medina,,lead,[34.298],1921,1942,1984+,1968
Michael Medwin,Medwin,,light character comedian,,1923,1946,1984+,1970
Donald Meek,Meek,,"bald, worried, timid",[4.1083],1880,1928,1946,1946
George Meeker,,,unknown,,,,1984+,
Ralph Meeker,Rathgeber,,strong silent,,1920,1951,1984+,1980
Thomas Meighan,Meighan,,silent lead,,1879,1916,1936,1934
John Meillon,Meillon,,character,,1934,1959,1984+,1966
Mariangela Melato,,,unknown,,,,1984+,
Claudine Melgrave,,,unknown,,,,1984+,
George S. Melies,Melies,,conjurer,,1861,1896,1938,1912
Marisa Mell,Mell,,lead,,1929,1964,1984+,1977
Michael Melling,,,unknown,,,,1984+,
Fuller Mellish~jr.,,,unknown,,,,1984+,
Breno Mello,,,unknown,,,,1984+,
JeanPierre Melville,Grumbach,,unknown,,1917,1947,1973,1972
Sam Melville,,,unknown,,,,1992+,
Murray Melvin,Melvin,,light character,,1932,1960,1984+,1982
Mauro Mendonco,,,unknown,,,,1992+,
Adolphe Menjou,Menjou,,dapper,[4.1083],1890,1916,1963,1953
Doro Merande,Merande,,"acidulous, eccentric, whimsical spinster",,1898,1940,1975,1967
Nerida Mercado,,,unknown,,,,1992+,
Beryl Mercer,Mercer,,"mothers, maids, landladies",,1882,1923,1939,1939
Vivien Merchant,Merchant,,unknown,,1929,1966,1983,1977
Michele Mercier,Mercier,,lead,,1942,1961,1984+,1963
Melina Mercouri,Mercouri,,"volatile, flashing smile",,1923,1954,1994,1978
Burgess Meredith,Burgess,,ornery,,1908,1936,1997,1982
Don Meredith,,,unknown,,,,1992+,
Lee Meredith,,,unknown,,,,1992+,
John Merivale, Merivale,,unknown,,,,1990,
Philip Merivale,Merivale,,unknown,,1886,1935,1946,1945
Lee Meriwether,Meriwether,,spooky,,1935,1959,1984+,1980
Una Merkel,Merkel,,character,,1903,1930,1986,1966
Ethel Merman,Zimmermann,,"brassy, vibrant",,1908,1930,1984,1976
Mary Merrall,Lloyd,,"fey, absent-minded",,,1920,1984+,1966
Dina Merrill,Rumbough,,lead,,1928,1957,1984+,1980
Gary Merrill,Merrill,,"dependable, tough-looking",[34.260],1914,1944,1990,1974
George Merritt,Merritt,,solid presence,,1890,1930,1977,1970
Jane Merrow,Merrow,,lead,,1941,1961,1984+,1981
William Mervyn,Pickwood,,"portly, plummy-voiced",,1912,1952,1976,1976
Hannes Messemer,Messemer,,general purpose,,1924,1956,1984+,1966
Mayo Methot,Methot,,unknown,,1904,1931,1951,1949
Art Metrano,Metrano,,chubby character,,1937,1971,,1983
Jim Metzler,,,unknown,,,,1992+,
Emile Meyer,Meyer,,crooked cop,,1903,1951,1984+,1970
Torben Meyer,Meyer,,character,,,1935,1984+,1947
Vittorio Mezzoglomo,,,unknown,,,,1992+,
Ralph Michael,Shotter,,stiff-upper-lip,,1907,1938,1984+,1968
Beverly Michaels,Michaels,,lead,,1927,1949,1984+,1955
Dolores Michaels,Michaels,,lead,,1930,1957,1984+,1961
Drew Michaels,,,unknown,,,,1992+,
Jordan Michaels,,,unknown,,,,1992+,
Matt Michaels,,,unknown,,,,1992+,
Keith Michell,Michell,,lead,,1926,1957,1984+,1982
Ann Michelle,,,unknown,,,,1992+,
Charlotte Michelle,,,unknown,,,,1992+,
Charles Middleton,Middleton,,villainous,,1874,1932,1949,1949
Guy Middleton,Middleton-Powell,,"hearty-type, amiable idiot",,1906,1932,1973,1970
Ray Middleton,Middleton,,singer,,1908,1940,1984+,1955
Robert Middleton,Middleton,,"weighty, villain",,1911,1955,1977,1971
Bette Midler,Midler,,"diminutive, brassy, vulgar",,1944,1965,1984+,1982
Toshiro Mifune,Mifune,,"versatile, ferocious style",,1920,1948,1997,1982
Tatsuta Mihashi,,,unknown,,,,1992+,
Mark Mikulski,,,unknown,,,,1992+,
Mario Milano,,,unknown,,,,1992+,
Bernard Miles,Miles,,"slow-speaking, countryfolk",,1907,1932,1991,1969
Joanna Miles,Miles,,lead,,1949,1975,1984+,1975
Kelly Miles,,,unknown,,,,1992+,
Lillian Miles,,,unknown,,,,1992+,
Peter Miles,Perreau,,child,,1938,1944,1984+,1968
Sarah Miles,Miles,,vivacious lead,,1941,1962,1984+,1982
Sherry Miles,,,unknown,,,,1992+,
Sylvia Miles,Miles,,character,[4.232],1926,1961,1984+,1978
Vera Miles,Ralston,,dependable,,1929,1952,1984+,1983
Kim Milford,,,unknown,,,,1992+,
Penelope Milford,,,unknown,,,,1992+,
Tomas Milian,Milian,,"character, spaghetti westerns",,1938,1966,1984+,1979
John Miljan,Miljan,,suave villain,,1893,1923,1960,1955
Ray Milland,Truscott-Jones,,likeable light,"[34.270][4.21,85]",1905,1929,1986,1959
Ray Millard,,,unknown,[4.1094],,,1992+,
Ann Miller,Collier,,long-legged dancer,,1919,1937,2004,1956
Barry Miller,,,unknown,,,,1992+,
David Miller, Miller,,unknown,,1909,,1984+,
Denny Miller,Miller,,athletic,,,1959,,1978
Dick Miller,Miller,,supporting,,1928,1955,1984+,1981
Eve Miller,,,unknown,,,,1992+,
Frank Miller,,,unknown,,,,1992+,
Glenn Miller,Miller,,bandleader,,1904,1942,1944,1953
Jason Miller,Miller,,unknown,,1939,1974,2001,1982
Kathleen Miller,,,unknown,,,,1992+,
Linda Miller,,,unknown,,,,1992+,
Mandy Miller,Miller,,child,,1944,1951,1984+,1958
Mark Miller,,,unknown,,,,1992+,
Marvin Miller,Mueller,,tough guy,[18.185],1913,1945,1992+,1960
Max Miller,Sargent,,ribald comedian,,1895,1932,1963,1943
Patsy Ruth Miller,Miller,,lead,,1905,1918,1984+,1951
Penelope Ann Miller,Miller,,charming,,,1987,1984+,1993
Seton I. Miller,Miller,,silent,,1902,1930,1974,1957
Walter C. Miller,Miller,,lead,,1892,1912,1940,1940
Andra Millian,,,unknown,,,,1992+,
Spike Milligan,Milligan,,comedian,,1918,1956,1984+,1983
Donna Mills,Mills,,lead,,,1967,,1978
Hayley Mills,Mills,,"tomboy, cute",[4.1023],1946,1959,1984+,1981
John Mills,Mills,,stiff upper lip,,1908,1932,1984+,1996
Juliet Mills,Mills,,lead,,1941,1961,1984+,1974
Mort Mills,,,unknown,,,1960,1992+,
Martin Milner,Milner,,general purpose,,1927,1947,1984+,1967
Josh Milrad,,,unknown,,,,1992+,
Billy Milton,Milton,,light,,1905,1930,1984+,1968
Yvette Mimieux,Mimieux,,lead,,1939,1960,1984+,1978
Esther Minciotti,Minciotti,,character,,1883,1949,1962,1957
