RoL59,Fallen Angel,1980
RoL60,If Things Were Different,1980
RoV1,And God Created Woman,1956
RoV2,Heaven Fell That Night,1957
RoV3,Les Liaisons Dangereuses,1959
RoV5,Blood and Roses,1964
RoV7,La Ronde,1964
RoV10,Barbarella,1968
RoV13,Pretty Maids All in a Row,1971
RoV15,Don Juan,1973
TPo8,Hang 'Em High,1967
TPo12,The Harrad Experiment,1973
TPo13,Magnum Force,1973
TPo14,The Baby,1973
TPo16,The Harrad Summer,1974
TPo20,Go Tell the Spartans,1978
TPo21,Good Guys Wear Black,1978
TPo24,Diary of a Teenage Hitchhiker,1979
Z5110,Her Bridal Night,1956
Z5115,Mademoiselle Striptease,1957
Z5620,The Trapp Family Singers,1956
Z5630,The Wonderful Country,1956
ArH101,Flight to the East,1958
ArH102,Disappearing Trick,1958
ArH103,The Festive Season,1958
ArH104,Post-Mortem,1958
ArH105,The Voice in the Night,1958
ArH106,The Jokester,1958
ArH107,And the Desert Shall Blossom,1958
ArH108,Mrs.~Herman and Mrs.~Fenimore,1958
ArH109,The Morning of the Bride,1959
ArH110,The Right Price,1959
ArH111,Not the Running Type,1960
ArH112,Across the Threshold,1960
ArH113,Forty Detectives Later,1960
ArH114,One Grave Too Many,1960
ArH115,The Doubtful Doctor,1960
ArH116,The Baby Blue Expression,1960
ArH117,A Woman's Help,1961
ArH118,Make my Deathbed,1961
ArH204,The Americanization of Emily,1964
ArH205,Mamie,1966
ArH206,The Klansmen,1968
ArH207,The Out-of-Towners,1970
ArH208,Love Story,1970
ArH209,Plaza Suite,1971
ArH210,The Hospital,1971
ArH211,Man of La Mancha,1972
ArH215,Silver Streak,1977
ArH216,The In-Laws,1979
ArH217,"Author, Author",1982
ArH218,Making Love,1982
ArH220,Romantic Comedy,1983
ArH225,The Lonely Guy,1984
ArH227,Teacher,1984
ArH230,"See No Evil, Hear No Evil",1989
ArH236,The Babe,1992
ArH240,"Burn, Hollywood, Burn: An Alan Smithee Film",1998
ARy10,Carnival Night,1957
ARy15,Nowhere Man,1960
ARy20,Look Out For Cars,1963
ARy30,Garage,1979
ARy40,A Ruthless Romance,1985
ARy45,Dear Elena Sergeivna,1987
ARy50,A Forgotten Tune for the Flute,1987
AuJ10,Hold That Hypnotist,1957
BbB3,"Murder, Incorporated",1957
DTa100,The Deadly,1957
DTa101,The Right Kind of House,1958
DTa102,Fatal Figures,1958
DTa103,Listen! Listen!,1958
DTa104,The Crocodile Case,1958
DTa105,Total Loss,1959
DTa106,Invitation to an Accident,1959
DTa150,Ride the Wild Surf,1964
DTa210,Great Scout and Cathouse Thursday,1976
DTa211,The Island of Dr.~Moreau,1977
DTa212,Damien: Omen II,1978
DTa215,The Final Countdown,1980
DTa220,Oedipus the King,1985
DTa221,Oedipus at Colonus,1985
DTa222,Antigone,1985
EMo5,Le Dos Au Mur,1958
EMo10,Girls for the Summer,1960
EMo15,The Gentle Art of Seduction,1964
EMo17,"Dracula, Pere et fils",1976
EMo20,La Cage Au Folles,1978
EMo25,La Cage Au Folles II,1980
EMo30,Sunday Lovers,1980
EMo40,Beaumarchais l'insolent,1996
FMe10,El Vampiro,1957
FMe12,El Ataud del Coffin,1958
FrR1,La Sfida,1957
FrR8,The Moment of Truth,1964
FrR11,More Than a Miracle,1968
FrR17,Christ Stopped at Eboli,1979
FrR20,Carmen,1984
FrR25,Dimenticare Palermo,1990
GTh5,Vicious Circle,1957
GTh10,Carry On Sergeant,1958
GTh12,Carry On Nurse,1959
GTh14,Carry On Teacher,1960
GTh16,Carry On Constable,1960
GTh18,Carry On Regardless,1961
GTh20,Carry On Cruising,1961
GTh22,Carry On Cabby,1962
GTh23,Twice Round the Daffodils,1962
GTh24,Carry On Jack,1964
GTh26,Carry On Spying,1964
GTh28,Carry On Cleo,1964
GTh30,Carry On Cowboy,1966
GTh32,Carry On Screamming,1966
GTh36,Follow that Camel,1967
GTh37,Don't Loose Your Head,1966
GTh38,Carry On Doctor,1967
GTh40,Carry On Up The Khyber,1968
GTh42,Carry On Camping,1968
GTh44,Carry On Again Doctor,1969
GTh46,Carry On Loving,1970
GTh48,Carry On Up the Jungle,1970
GTh50,Carry On Henry,1971
GTh52,Carry On At Your Convenience,1971
GTh54,Carry On Matron,1972
GTh55,Carry On Abroad,1972
GTh56,Carry On Girls,1973
GTh57,Carry On Dick,1974
GTh58,Carry On Behind,1974
GTh60,Carry On England,1976
GTh62,Carry On Emanuelle,1977
IFr1,The Young Stranger,1957
IFr4,The Manchurian Candidate,1962
IFr5,Birdman of Alcatraz,1962
IFr6,Seven Days in May,1964
IFr7,The Train,1965
IFr8,Seconds,1966
IFr9,Grand Prix,1967
IFr10,The Train,1969
IFr12,The Gypsy Moths,1969
IFr14,Impossible Object,1973
IFr15,The Iceman Cometh,1973
IFr18,The French Connection II,1975
IFr19,Black Sunday,1976
IFr25,Prophecy,1979
IFr30,The Challenge,1982
IFr32,Cat Chaser,1984
IFr33,Stick,1984
IFr35,52 Pickup,1986
IFr40,Year of the Gun,1991
IFr50,Brainscan,1996
IFr51,The Island of Dr.Moreau,1996
IFr52,Ronin,1998
InH2,Rodan,1957
InH8,"Godzilla, King of the Monsters",1964
InH15,Godzilla vs. the Thing,1964
InH18,"Ghidrah, The Three-Headed Monster",1965
InH20,War of the Monsters,1966
InH25,Godzilla's Revenge,1969
JBC2,Under Fire,1957
JBC3,Sierra Baron,1958
JBC6,The Sad Horse,1960
JBC10,A Dog of Flanders,1960
JBC12,A Foot in Hell,1960
JBC14,The Big Show,1960
JBC16,Misty,1961
JBC18,Flipper,1963
JBC20,Island of the Blue Dolphins,1964
JBC24,My Side of the Mountain,1968
JBC27,Debbie does Dallas,1969
JBC30,The Little Ark,1971
JBC55,Flipper,1996
MiW10,The System,1964
MiW12,The Jokers,1966
MiW13,I'll Never Forget Whatshisname,1967
MiW16,Lawman,1970
MiW18,The Nightcomer,1970
MiW20,The Mechanic,1972
MiW21,Chato's Land,1972
MiW22,Death Wish,1974
MiW23,"Won Ton Ton, The Dog Who Saved Hollywood",1976
MiW27,Sentinel,1976
MiW30,The Big Sleep,1978
MiW35,The Stone Killer,1980
MiW40,Death Wish II,1982
MiW43,Wicked Lady,1983
MRe5,Davy,1957
MRe7,Rockets Galore,1957
MWe10,Katzgraben,1957
MWe12,Die Mutter,1958
MWe15,Mutter Courage und Ihre Kinder,1961
NAA10,Three Fugitives,1957
PLd10,The Vampire,1957
RuB10,The Girl in the Kremlin,1957
RDa1,The Green Man,1957
RDa3,First Man Into Space,1958
RDa5,Two-Way Stretch,1960
RDa6,Tarzan the Magnificent,1960
RDa8,Operation Snatch,1962
RDa9,Tarzan's Three Challenges,1964
RDa10,She,1965
RDa11,Tarzan and the Valley of Gold,1966
RDa12,Tarzan and the Great River,1967
RDa14,Tarzan and the Jungle Boy,1968
RDa21,Initiation of Sarah,1978
RDa22,The Grass is Always Greener over the Septic Tank,1978
RDa23,Murder by Natural Causes,1979
RDa25,The Man With Bogart's Face,1980
RMu5,The Great Impostor,1961
RMu6,To Kill a Mockingbird,1962
RMu7,The Spiral Road,1962
RMu17,Love With the Proper Stranger,1964
RMu18,"Baby, The Rain Must Fall",1965
RMu19,Inside Daisy Clover,1965
RMu25,Up the Down Staircase,1967
RMu33,Summer of '42,1971
RMu37,Same Time Next Year,1978
RMu41,Bloodbrothers,1978
RMu46,Kiss Me Goodbye,1983
RMu50,The Man in the Moon,1991
SJF9,The Leather Boys,1963
SJF11,The Ipcress File,1965
SJF17,Lady Sings the Blues,1972
SJF19,Hit!,1976
SJF20,Gable and Lombard,1976
SJF21,The Boys in Company C,1977
SJF22,The Entity,1982
SJF23,Purple Hearts,1984
SL1,Twelve Angry Men,1957
SL3,That Kind of Woman,1959
SL4,The Fugitive Kind,1960
SL5,A View from the Bridge,1961
SL7,Fail Safe,1964
SL8,The Pawnbroker,1965
SL9,The Hill,1965
SL10,The Group,1965
SL14,Bye Bye Braverman,1968
SL15,The Appointment,1969
SL19,The Anderson Tapes,1971
SL20,Serpico,1973
SL21,Murder on the Orient Express,1974
SL22,Dog Day Afternoon,1975
SL23,Network,1976
SL26,Just Tell Me What You Want,1980
SL29,The Wiz,1978
SL33,Prince of the City,1981
SL35,The Verdict,1982
SL37,Death Trap,1982
SL39,Daniel,1983
SL44,The Morning After,1986
SL49,Family Business,1989
SL50,Running on Empty,1989
SL52,Q and A,1990
SL53,The Maid,1991
SL54,A Stranger Among Us,1992
SL56,Guilty as Sin,1993
SL59,Night Falls on Manhattan,1996
SL60,Critical Care,1997
SL62,Gloria,1999
SS00,The Last Train Wreck,1957
SS01,Fighter Squad,1960
SS02,Time Again,1963
SS03,Escape to Nowhere,1962
SS04,Firelight,1964
SS1,Amblin',1969
SS2,Duel,1971
SS3,Something Evil,1972
SS4,Savage,1972
SS5,The Sugarland Express,1973
SS6,Jaws,1975
SS7,Close Encounters of the Third Kind,1975
SS8,1941,1979
SS9,Raiders of the Lost Ark,1981
SS10,E.T.,1983
SS11,Twilight Zone,1983
SS12,Indiana Jones and the Temple of Doom,1984
SS13,The Color Purple,1985
SS15,Empire of the Sun,1987
SS18,Indiana Jones and the Last Crusade,1989
SS19,Indiana Jones and the Holy Grail,1990
SS20,Always,1990
SS21,Hook,1991
SS24,Jurassic Park,1993
SS26,Schindler's List,1993
SS29,"To Wong Foo, Thanks for Everything, Julie Newmar",1995
SS32,The Lost World: Jurrasic Park,1997
SS33,Amistad,1997
SS34,Saving Private Ryan,1998
SSi115,The Woman Who Turned to Salt,1958
WPr10,"Rock, Rock, Rock",1957
xMb10,Mother India,1957
YMa1,Kuchizuki,1957
YMa15,Seisaku no Tsuma,1965
Z5710,Adelaide,1957
Z5720,Nathan Detroit,1957
Z5730,Far Behind Enemy Lines,1957
Z5735,Stage Struck,1957
ACt8,Horror of the Black Museum,1958
ACt10,Fiend Without a Face,1958
AlR1,Saint Louis Blues,1958
AN10,Too Much Too Soon,1958
AnQ10,The Buccaneer,1958
ArP1,The Left Handed Gun,1958
ArP2,The Miracle Worker,1962
ArP4,The Chase,1966
ArP5,Bonnie and Clyde,1967
ArP6,Alice's Restaurant,1969
ArP10,Little Big Man,1970
ArP15,Night Moves,1975
ArP16,The Missouri Breaks,1976
ArP18,The Miracle Worker,1979
ArP20,Four Friends,1981
AtR10,Thunder Road,1958
BoS50,Maria,1961
BoS61,The Test,1962
BoS62,The Big Score,1962
BoS70,The Helicopter Spies,1968
BoS75,The Omega Man,1971
BoS80,"Rich Man, Poor Man",1976
ClC1,Le Beau Serge,1958
ClC2,The Cousins,1959
ClC8,Marie-Chantal contre le Docteur Kha,1965
ClC10,Ophelia,1967
ClC11,Landru,1967
ClC18,La femme infidele,1968
ClC19,The Road to Corinth,1968
ClC20,Les Biches,1968
ClC21,La Femme Infidele,1969
ClC24,Le Boucher,1970
ClC31,Ophelia,1973
ClC35,Une Partie de Plaisir,1975
ClC38,Alice,1977
ClC45,The Cry of the Owl,1987
ClC49,Stille Tage in Clichy,1990
ClC50,Story of Women,1990
ClC57,La Ceremonie,1997
ClC58,The Swindle,1998
ClC60,Merci pour le Chocolat,2000
DLR3,To Catch a Butterfly,1963
DLR4,A Matter of Murder,1964
DLR5,Madame X,1965
DLR8,Eye of The Cat,1969
DLR10,The Concorde - Airport 79,1979
DLR15,A Family Upside Down,1980
DVs1,Murder Me Twice,1958
DvS3,The Parent Trap,1961
DvS10,How To Succeed in Business Without Really Trying,1967
FT1,Miston,1958
FT2,Les Quatre-Cents Coups,1959
FT3,Tirez sur le pianiste,1960
FT4,Jules et Jim,1961
FT6,La peau douce,1964
FT7,Fahrenheit 415,1966
FT8,La Marie Etait En Noir,1967
FT9,Baisers Vol\'es,1968
FT10,La Sir\'ene du Missisippi,1969
FT11,L'Enfant Sauvage,1969
FT12,Domicile Conjugal,1970
FT13,Les deux anglaises et le continent,1972
FT14,Une belle fille comme moi,1972
FT15,La Nuit Americaine,1973
FT16,L'histoire d'Ad\`ele H.,1975
FT18,L'argent de poche,1976
FT20,l'homme qui aimait les femmes,1977
FT21,La chambre verte,1978
FT22,L'amour en fuite,1979
FT24,Le Dernier Metro,1980
FT28,La femme d'\`a c\^ot\'e,1981
FT30,Vivement Dimanche,1983
GDu10,Cosmic Monster,1958
IGi10,The Man Inside,1958
IGi20,Fury at Smuggler's Bay,1958
IGi25,The Mummy's Shroud,1966
IGi30,Blood from the Mummy's Tomb,1971
IrE1,On the Nose,1958
IrK2,The Hoodlum Priest,1961
IrK7,The Flim Flam Man,1967
IrK10,The Eyes of Laura Mars,1978
IrK14,The Empire Strikes Back,1980
IrK15,Never Say Never Again,1983
IrK25,Robocop II,1990
IrK27,Robocop III,1991
IrL10,Murder by Contract,1958
IvY10,The Blob,1958
IvY20,Beware! The Blob,1972
JCa4,Sons and Lovers,1960
JCa7,My Geisha,1962
JCa9,The Liquidator,1965
JCv2,Five Gates to Hell,1958
JCv4,Walk like A Dragon,1960
JCv6,The Sweet and the Bitter,1962
JCv10,To Sir With Love,1965
JCv12,Where's Jack,1969
JCv16,The Last Valley,1971
JFe10,I Accuse!,1958
JFe20,State Fair,1962
KRz4,Saturday Night and Sunday Morning,1960
KRz14,Morgan: A Suitable Case for Treatment,1966
KRz16,Isadora,1968
KRz25,The Gambler,1974
KRz32,Who'll Stop the Rain,1978
KRz36,The French Luitenant's Woman,1981
KRz40,Sweet Dreams,1985
KRz50,Everybody Wins,1989
KuF9,Backerei Zurrer,1958
KuF10,Hinter den sieben Gleisen,1959
KuF11,"Uli, le Valet de ferme",1960
LFo10,tom thumb,1958
MBc10,Araya,1958
MCm1,Black Orpheus,1958
MdC10,Auntie Mame,1958
MdC16,The Music Man,1962
MPi1,L'Amour Existe,1958
MPi10,L'Enfance Nue,1968
MPi11,We Will Not Grow Old Together,1972
MPi13,La Guele Ouverte,1973
MPi23,Lou-lou,1980
MPi40,A Nos Amours,1983
MPi20,Police,1985
MPi45,Under the Sun of Satan,1987
MPi50,van Gogh,1992
NLl93,"The 2,000,000 Dollar Defense",1958
NLl94,Safety for the Witness,1958
NLl95,"Six People, No Music",1959
NLl96,Your Witness,1959
NLl97,The Human Interest Story,1959
NLl98,No Pain,1959
NLl99,Anniversary Gift,1959
NLl100,Special Delivery,1959
NLl101,Man From The South,1960
NLl102,The Day of the Bullet,1960
NLl103,Hooked,1960
NLl104,A Very Moral Theft,1960
NLl105,The Contest of Aaron Gold,1960
NLl106,"Oh Youth, oh Beauty",1960
NLl107,Incident in a Small Jail,1961
NLl108,You Can't Be a Little Girl All Your Life,1961
NLl109,"I, Spy",1961
NLl110,The Faith of Aaron Menefee,1962
NLl111,Strange Miracle,1962
NLl112,Act of Faith,1962
NLl113,Final Vow,1962
NLl114,The Jar,1964
NLl115,The Life Work of Juan Diaz,1964
RCu10,Frankenstein's Daughter,1958
RCu12,Missile to the Moon,1959
SHa6,Payroll,1961
SHa7,Night of the Eagle,1962
SHa10,The Trap,1966
SHo2,Taste of Fear,1961
SHo3,Station Six Sahara,1963
SHo4,The Nanny,1965
SHo6,Monsieur Lecoq,1968
WWh50,Final Escape,1964
WWh80,Tarzan's Jungle Rebellion,1970
YCh10,Cairo Station,1958
YCh15,Saladin,1963
Ych20,The Land,1969
Ych21,Once Upon a Time the Nile,1970
Ych22,The Choice,1970
Ych25,The Sparrow,1973
AnT2,Ivan's Childhood,1964
AnT4,Andrei Rublev,1966
AnT5,Solaris,1972
AnT6,Mirror,1978
AnT9,The Stalker,1981
AnT12,Nostalgia,1983
AnT16,The Sacrifice,1986
BeW4,Die Brucke,1959
BeW10,The Visit,1964
BeW12,Morituri,1965
ChH3,Girls Town,1959
ChH10,Forecast: Low Clouds and Coastal Fog,1963
DiD10,Astero,1959
DoS5,Witchcraft,1964
DoS8,The Face of Fu Manchu,1965
DoS9,The Brides of Fu Manchu,1966
DoS11,Rocket to the Moon,1967
DoS12,Psychomania,1971
DoS16,The Thirty-nine Steps,1978
DPt1,The Bramble Bush,1959
DPt2,Raisin in the Sun,1961
DPt3,The Main Attraction,1963
DPt6,The Spy with a Cold Nose,1967
DPt16,Eleanor and Franklin,1976
DPt17,"Eleanor and Franklin, The White House Years",1977
DPt19,The Betsy,1978
DPt21,"Fort Apache, The Bronx",1981
DPt23,Six Pack,1982
DPt30,Mystic Pizza,1988
DPt33,Toy Soldiers,1990
DPt35,Grumpy Old Men,1994
DPt36,The Favor,1994
DPt37,Grumpier Old Men,1995
DPt39,Out to Sea,1997
DPt41,Hanging Up,1999
DPt42,Miss Congeniality,2000
ERr5,Le Signe du Lion,1959
ERr10,La Boulangerie de Monceau,1963
ERr12,La Carriere de Suzanne,1964
ERr17,La Collectioneuse,1967
ERr20,Ma Nuit Chez Maude,1969
ERr22,La Genou de Claire,1970
ERr25,Love in the Afternoon,1972
ERr30,La Marquise d'O,1976
ERr33,Perceval Le Gallois,1978
ERr37,Le Beau Marriage,1981
ERr40,Pauline at the Beach,1983
ERr43,Summer,1986
ERr45,Le Rayon Vert,1987
ERr47,Four Adventures of Reinette and Mirabelle,1989
ERr50,A Tale of Springtime,1992
ERr52,A Tale of Winter,1994
ERr55,Rendezvouz in Paris,1996
HSr10,Seelische Grausamkeit,1961
INw30,The Silk Petticoat,1962
INw31,Bad Actor,1962
INw32,Burglar Proof,1962
INw33,The Twelve Hour Caper,1962
INw50,The Spy with my Face,1967
INw60,"My Love, My Son",1970
JLG1,A Bout de Souffle,1959
JLG4,Le Petit Soldat,1960
JLG8,Les Caribiniers,1963
JLG9,Contempt,1963
JLG10,Une Femme Mari\'ee,1964
JLG11,Band a part,1964
JLG14,Masculine Feminine,1965
JLG15,Alphaville,1965
JLG16,Pierrot le Fou,1965
JLG21,La Chinoise,1967
JLG22,Deux ou trois choses que je sais d'elle,1967
JLG24,Weekend,1968
JLG25,Le Gai Savoir,1968
JLG27,Vivre Sa Vie,1970
JLG28,Une Femme est une femme,1971
JLG30,Tout Va Bien,1972
JLG33,Numero Deux,1975
JLG40,Sauve Qui Peut,1980
JLG45,Passion,1982
JLG50,Pr\'enom Carmen,1984
JLG52,Je Vous Salue Marie,1985
JLG55,Aria,1987
JLG57,Germany Year 90 Nine Zero,1991
JLG61,JLG by JLG,1994
JLG63,For Ever Mozart,1995
JLG65,Histoire(s) du Cinema,1997
LeH10,Curtains for Me,1959
Leh20,The Last Remains,1962
Leh21,The Tender Poisoner,1962
MeF10,Green Mansions,1959
PlA100,Relative Value,1959
PlA101,The Ikon of Elijah,1960
PlA120,Isabel,1968
PWe2,Gidget,1959
PWe4,Gidget goes Hawaiian,1961
PWe6,Gidget Goes to Rome,1959
PWe10,Special Delivery,1976
PWe15,A Woman Called Moses,1978
RAs10,Make Mine Mink,1960
RAs20,The Intelligence Man,1965
RuM30,Faster Pussycat! Kill! Kill!,1965
RuM37,Beyond the Valley of the Dolls,1970
RuM40,The Seven Minutes,1971
SB1,Destiny of Man,1959
SB2,War and Peace,1964
SRo1,Dead Weight,1959
SRo2,Road Hog,1959
SRo3,"Backward, Turn Backward",1960
SRo4,Escape to Sonoita,1960
SRo5,The Man With Two Faces,1960
SRo20,Cool Hand Luke,1967
SRo32,The Laughing Policeman,1973
SRo35,Drowning Pool,1975
SRo37,Voyage of the Damned,1976
SRo39,Amityville Horror,1979
SRo40,Brubaker,1980
TRs1,Look Back in Anger,1959
TRs3,The Entertainer,1960
TRs4,A Taste of Honey,1961
TRs8,The Loneliness of the Long-distance Runner,1962
TRs12,Tom Jones,1963
TRs15,The Loved One,1965
TRs16,The Charge of the Light Brigade,1968
TRs17,Laughter in the Dark,1969
TRs18,Hamlet,1969
TRs19,Ned Kelly,1970
TRs20,A Delicate Balance,1973
TRs21,Dead Cert,1974
TRs22,Joseph Andrews,1977
TRs23,The Border,1981
TRs25,The Hotel New Hampshire,1984
TRs28,Prick Up Your Ears,1987
TRs32,The Phantom of the Opera,1990
VJD1,Lonelyhearts,1959
VJD2,Sunrise at Campobello,1960
xDe10,"Carmen, de la Ronda",1959
ACj110,I Can Take Care of Myself,1960
ACj111,The Money,1960
ACj112,The Man Who Found The Money,1960
ACj113,The Kiss Off,1961
ACj114,Deathmate,1961
ACj115,Gratitude,1961
ACj116,The Gloating Place,1961
ACj117,Servant Problem,1961
ACj118,The Hat Box,1961
ACj119,Keep Me Company,1961
ACj120,Beta Delta Gamma,1961
ACj121,The Right Kind of Medicine,1961
ACj122,The Case of M.J.H.,1962
ACj123,The Woman Who Wanted to Live,1962
ACj124,Apex,1962
ACj125,The Big Kick,1962
ACj126,The Night of the Owl,1962
ACj127,House Guest,1962
ACj128,Last Seen Wearing Bluejeans,1963
AlZ4,College Confidential,1960
AlZ5,Sex Kittens go to College,1960
AlZ25,On Her Bed of Roses,1966
BiK10,Ma Barker's Killer Brood,1960
ClL1,Le Propre de l'homme,1960
ClL2,Une Fille et des Fusils,1963
ClL3,Avec des Si,1964
ClL4,Secret Paris,1964
ClL5,Un homme et une femme,1966
ClL6,Vivre Pour vivre,1967
ClL7,Challenge in the snow,1968
ClL8,Far from Vietnam,1969
ClL9,A Man I Like,1969
ClL10,Life Love Death,1969
ClL11,Le Rose et le Noir,1970
ClL12,The Crook,1971
ClL13,"Smic, Smac, Smoc",1971
ClL14,Simon the Swiss,1971
ClL15,Adventure is Adventure,1972
ClL16,La Bonne Anne\'e,1973
ClL17,And now My Love,1975
ClL18,Seven Suspects for Murder,1977
ClL19,"Another Man, another Chance",1977
ClL20,The Good and the Bad,1977
ClL21,A Nos Deux,1979
ClL22,Les Uns et les autres,1980
ClL23,Edith and Marcel,1983
ClL25,Les Miserables,1995
DuC10,Under Ten Flags,1960
DPo1,Between Two Rivers,1960
DPo2,"Stand Up, Nigel Barton",1965
DPo3,Son of Man,1969
DPo4,Follow the Yellow Brick Road,1972
DPo5,Double Date,1974
DPo6,Pennies From Heaven,1978
DPo7,The Singing Detective,1986
DPo15,The Green Man,1990
DSm10,Pollyanna,1960
ECo20,Cabra Marcadao Para Morrer,1984
FCo10,El Fantasma de la Opera,1960
FCo20,En Este Pueblo No Hay Ladrones,1964
GeR1,Craig's Will,1960
GiP10,The Battle of Algiers,1966
GiP20,Burn!,1970
GOu10,Le Corniaud,1964
GOu20,The Brain,1969
GOu30,Le Coup de Parapluie,1980
GOu35,L'As des As,1980
GPl10,The Time Machine,1960
GSj1,The Little Man Who Was There,1960
GSj2,"Coming, Mama",1961
HAG1,Party Line,1960
IMx10,Foxhole in Cairo,1960
IS1,Terminus,1960
IS2,A Kind of Loving,1962
IS3,Billy Liar,1963
IS4,Darling,1965
IS5,Far from the Madding Crowd,1967
IS6,Midnight Cowboy,1969
IS7,"Sunday, Bloody Sunday",1972
IS8,The Day of the Locust,1975
IS9,Marathon Man,1976
IS10,Yanks,1979
IS11,Honky Tonk Freeway,1981
IS16,The Believers,1985
IS20,Madame Sousatzka,1988
IS25,Pacific Heights,1990
IS29,The Innocent,1993
IS32,Cold Comfort Farm,1996
JL5,The Bellboy,1960
JL10,The Errand Boy,1961
JL13,The Nutty Professor,1963
JL15,The Patsy,1964
JqD1,Lola,1960
JqD2,Bay of the Angels,1962
JqD3,The Blond Sinner,1963
JqD4,Les Parpluies de Cherbourg,1964
JqD5,Les Demoiselles de Roquefort,1967
JqD6,The Model Shop,1970
JqD7,The Pied Piper,1971
JqD8,L'Evenement le plus important depuis que l'homme marchr sur la lune,1973
JqD12,Donkey Skin,1975
JqD15,A Slightly Pregnant Man,1978
JqD17,Lady Oscar,1979
JqD20,L'Naissance du Jour,1981
JqD22,Une Chambre en Ville,1982
JqD28,Trois Places Pour la 26,1988
JSq10,The 3 Worlds of Gulliver,1960
JWa1,The Alamo,1960
JWa2,The Green Berets,1968
LRg10,Come Back Africa,1960
LSt10,Private Property,1960
MaB1,Black Sunday,1960
MaB10,Blood and Black Lace,1964
MaB12,"Kill, Baby, Kill!",1964
MaB15,Planet of the Vampyres,1965
MaB21,"Danger, Diabolik!",1968
MaB23,Hatchet for the Honeymoon,1969
MaB28,Bay of Blood,1971
MaB30,Antefatto,1972
MBo10,Ultimi Giorni di Pompeii,1960
MBo11,Romulus and Remus,1961
MBo12,The War of Troy,1961
MBo16,Coriolanus,1966
MBo13,The Legend of Aneus,1962
MBo17,"Scipio, the African",1967
MeW10,Code of Silence,1960
MeW30,Lady Frankenstein,1972
NOs2,Seishun Zankoku Monogatari,1960
NOs3,Taiyo No Hakaba,1960
NOs4,Nihon no Yoru to Kiri,1960
NOs12,Shinjuku Dorobo Nikki,1966
NOs20,Tokyo Senso Sengo Hiwa,1970
NOs30,In the Realm of the Senses,1976
NOs35,Empire of Passion,1978
PVh9,Turks Fruit,1972
PVh12,Spetters,1981
PVh13,The 4th Man,1983
PVh16,Robocop,1988
PVh17,Total Recall,1990
PVh18,Basic Instinct,1992
PVh19,Showgirls,1996
RiD1,The Schartz-Metterklume Method,1960
RhL10,Primary,1960
RhL13,The Chair,1962
RhL15,Quints,1963
RhL20,Chiefs,1968
RMD10,The Subterraneans,1960
RMr1,The Wackiest Ship in the Army,1960
RRu3,The Savage Seven,1963
RRu5,Psych-Out,1965
RRu7,Hell's Angels on Wheels,1967
RRu10,Getting Straight,1970
RRu15,Freebie and the Bean,1974
RRu20,The Stunt Man,1980
RtP10,L'Amante del Vampiro,1960
SiA10,The Minotaur,1960
StB2,Uncle Vanya,1962
StB3,Othello,1965
StB4,The Mikado,1967
StB5,Julius Caesar,1970
AKj10,Coming Home,1961
AKj11,Captive Audience,1962
AKj12,The 31st of February,1963
AKj13,A Tangled Web,1963
AKj14,The Cadaver,1963
AKj15,How to get Rid of Your Wife,1963
AKj16,Beyond the Sea of Death,1964
AKj17,Night Caller,1964
